filmtv_id,title,year,genre,duration,country,directors,actors,avg_vote,critics_vote,public_vote,total_votes,description,notes,humor,rhythm,effort,tension,erotism
82946,Sexxx,2015,Documentary,72,Italy,Davide Ferrario,,7.0,6.0,8.0,3,"Starting from the show of the same name conceived by the eclectic choreographer Matteo Levaggi, staged in 2013 at the Lavanderia a Vapore in Collegno and at the Elfo Puccini Theater in Milan, and focused on the body, Davide Ferrario constructs a sinuous, pressing reflection on the body and on the look.",,0,0,0,0,0
83542,A cambio de nada,2015,Drama,93,Spain,Daniel Guzmán,"Miguel Herrán, Antonio Bachiller, Antonia Guzmán, Felipe Vélez, Luis Tosar, María Miguel, Miguel Rellán, Adelfa Calvo, Patricia Santos, Iris Alpáñez",8.3,9.0,8.0,4,"Darío runs away from home to escape family hell. Luismi, his best friend, Caralimpia, a poor devil, and Antonia, an old woman who collects abandoned furniture, become his new family. Three generations meet in a city too big to be alone.",,0,0,0,0,0
83862,Zero Days,2016,Documentary,116,United States,Alex Gibney,,7.8,8.0,8.0,8,"How safe are you on the internet against cybercrime and cyber espionage? In the Facebook developers' headquarters every day, hackers, criminal activity and unauthorized intrusions from all over the world are fought. Like the Stuxnet virus, which in 2010 spread beyond the real intentions for which it was designed by the governments of the United States and Israel.",,0,0,0,0,0
84015,"Já, Olga Hepnarová",2016,Thriller,105,"Czech Republic, Poland, Slovakia, France","Petr Kazda, Tomás Weinreb","Michalina Olszanska, Ondrej Malý, Marika Soposká, Lukás Bech, Marta Mazurek, Zuzana Stavná, Petra Nesvacilová, Juraj Nvota, Klára Melísková, Gabriela Mícová",7.6,7.67,8.0,5,"The story of Olga Hepnarova, a lonely lesbian outsider, is that of a single person who opposes the majority, a story in which no one wins and no one is defeated. Attracted by loneliness or perhaps simply failed, Olga faces chilling consequences in a historical period of relativization of fundamental values ??in Czechoslovakia.",Inspired by real events.,0,0,0,0,0
84042,Théo et Hugo dans le même bateau,2016,Drama,97,France,Olivier Ducastel,"François Nambot, Geoffrey Couet, Mario Fanfani, Bastien Gabriel, Miguel Ferreira, Arthur Dumas, Éric Dehak, Patrick Joseph, Élodie Adler",7.3,7.0,8.0,13,"In a sex club, Théo and Hugo meet, recognize each other and merge into a passionate embrace. After the explosion of desire and excitement of that first moment, the two young men face their nascent love on the empty streets of Paris at night.",,0,0,0,0,0
84137,Mapplethorpe: Look at the Pictures,2016,Documentary,105,United States,"Fenton Bailey, Randy Barbato",,7.7,7.5,8.0,7,"An examination of the scandalous life of photographer Robert Mapplethorpe conducted through extracts from interviews in which the artist himself speaks with unsettling honesty about his passions. Mapplethorpe's words are echoed by the intimate revelations of friends, relatives and lovers, which shed new light on a personality capable of unleashing a culture war that is anything but dormant more than 25 years after his death.",,0,0,0,0,0
84485,Le fils de Jean,2016,Drama,98,"France, Canada",Philippe Lioret,"Pierre Deladonchamps, Gabriel Arcand, Pierre-Yves Cardinal, Romane Portail, Catherine de Léan, Marie-Thérèse Fortin, Patrick Hivon, Valérie Cadieux, Jean-Pierre Andréani, Martin Laroche",7.3,7.0,8.0,7,"Mathieu is 35 years old, lives in Paris and has never met his father. His mother has always told him that he is the result of a chance encounter but, one day, Mathieu discovers through a phone call that his father was Canadian and that he has just died. He also discovers that he has two half-brothers and decides to go to his parent's funeral to meet them. Once in Montreal, however, he realizes that no one is aware of his existence nor is interested in him. He thus finds himself alone in an environment that is completely hostile to him.",,0,0,0,0,0
84524,Es esmu seit,2016,Drama,110,Latvia,Renars Vimba,"Elina Vaska, Andzejs Lilientals, Edgars Samitis, Zane Jancevska",7.5,7.0,8.0,5,"To avoid losing the house they live in, 17-year-old Raya and her younger brother keep their grandmother's death a secret. Raya searches the books for all the tricks that can make her seem alive while in the meantime indulges in her feelings for her English teacher. Despite her best efforts, things will soon spiral out of control and Raya can only hope for her mother's help in faraway London.",,0,0,0,0,0
84572,Aloys,2016,Drama,91,Switzerland,Tobias Nölle,"Georg Friedrich, Tilde von Overbeck, Kamil Krejcí, Yufei Li, Koi Lee, Sebastian Krähenbühl, Karl Friedrich, Peter Zumstein, Agnes Lampkin, Rahel Hubacher",6.5,5.5,8.0,6,A lonely private investigator falls in love with a mysterious woman who left him a disturbing message. Thus begins a dark and magical journey for him that will help him find the courage to come out of his isolation.,,0,0,0,0,0
84870,Malgré la nuit,2015,Sperimental,156,France,Philippe Grandrieux,"Ariane Labed, Roxane Mesquida, Kristian Marr, Paul Hamy, Wyatt Alexander, Pascal Bianco-Levrin de Bouzid, Christopher Buchholz, Gabrielle Lazure, Johan Leysen, Sam Louwyck",7.8,8.0,8.0,10,"Young Lenz returns from England to Paris with the aim of tracking down his beloved Madeleine. In his place, however, he finds Helena and Lena with destructive consequences.",,0,0,0,0,0
84948,Tempestad,2016,Documentary,105,Mexico,Tatiana Huezo,,7.3,7.0,8.0,8,"The voices of two women echo on the landscape and on the highways of Mexico, from north to south. They tell of corruption, injustice and violence, elements that have taken control of their lives, desires and dreams. Miriam one morning is arrested with the false accusation of being a trafficker of human beings, meeting atrocious suffering during his imprisonment. Adela, on the other hand, works as a clown in an itinerant circus but his life is no longer the same since ten years before his daughter has disappeared.",,0,0,0,0,0
85073,An Inspector Calls,2015,Drama,87,Great Britain,Aisling Walsh,"Sophie Rundle, Lucy Chappell, Miranda Richardson, Ken Stott, Finn Cole, Chloe Pirrie, Kyle Soller, David Thewlis, Flora Nicholson, Gary Davis",7.8,8.0,8.0,8,"During one night in 1912, a police inspector goes to the villa of a wealthy and influential family to investigate the suicide of a young woman. Thus begins an accurate reconstruction of events to try to understand the reasons for the deceased's gesture.",,0,0,0,0,0
85087,Chu Tai Chiu Fung,2016,Thriller,97,"Hong Kong, China","Frank Hui, Jevons Au Man-Kit, Vicky Wong","Ka Tung Lam, Richie Jen, Jordan Chan, Kwong Leung Wong, Fung Woo, Ngok Elliot",7.0,6.0,8.0,3,"Hong Kong, summer 1997. While preparations are underway for the British Crown's handover of the colony to China, it is not easy for the criminal world to adapt to the profound changes underway. With the opening of the border, new codes and customs make their way into the world of the triads and those who do not conform to the new way of doing business have lost from the start. Three gangsters destined to become victims of their own legends are well aware of this: brought by chance to the same restaurant on the Chinese side of the border, they are suspected of planning a coup d'état together.",,0,0,0,0,0
85185,Ilegitim,2016,Drama,85,"Romania, France",Adrian Sitaru,"Alina Grigore, Adrian Titieni, Robi Urs, Cristina Olteanu, Miruna Butanche, Bogdan Albulescu, Liviu Vizitiu, Liviu Florescu, Adrian Iacov, Ayrton P. Bryan",7.5,7.0,8.0,5,"Sitting at the table with his four adult children and their partners, the widower Victor appreciates his role as patriarch of the family. Everything proceeds quietly until his son Cosma confronts him by asking him why his name appears in documents that testify how he denounced the women who fought against the abortion ban in force until 1989. Victor tries to defend himself but his convictions and explanations are put to the test when daughter Sasha reveals she is pregnant.",,0,0,0,0,0
85442,Slava,2016,Drama,101,"Bulgaria, France","Kristina Grozeva, Petar Valchanov","Stefan Denolyubov, Margita Gosheva",7.5,7.27,8.0,57,"Petrov is a railway worker who finds millions of Bulgarian conscripts in cash on the tracks. He decides to take the entire sum to the police and the state rewards him with a new wristwatch, which soon stops working. Meanwhile, Julia Staykova, head of the public relations office of the Ministry of Transport, loses Petrov's old clock. Thus begins a desperate struggle for man to get back the clock but also his dignity.",,0,0,0,0,0
85889,Les derniers parisiens,2016,Drama,106,France,"Hamé Bourokba, Ekoué Labitey","Reda Kateb, Slimane Dazi, Elisa Bachir Bey, Yassine Azzouz",7.0,6.5,8.0,4,"Two brothers, one of whom just released from prison and seeking social reintegration, compete for a nightclub located in the popular Pigalle district, a few meters from the Moulin Rouge.",,0,0,0,0,0
85922,The Last Laugh,2016,Documentary,85,United States,Ferne Pearlstein,"Mel Brooks, Sarah Silverman, Louis C.K., Joan Rivers, Chris Rock, Abe Foxman",7.0,6.0,8.0,3,"What is funny and what is not when joking about a serious subject like the Holocaust? Through interviews and performances by artists who wonder about the issue, we investigate what is the limit to which we can go when dealing with the theme in a comic key.",,0,0,0,0,0
85980,Maudie,2016,Biography,115,"Ireland, Canada",Aisling Walsh,"Ethan Hawke, Sally Hawkins, Kari Matchett, Gabrielle Rose, Billy MacLellan, Nik Sexton",7.5,7.33,8.0,24,"Lonely Everett Lewis hires fragile but determined Maudie as housekeeper. With bright but bent eyes and misshapen hands, Maudie just wants to be independent, live away from her overprotective family and passionately dedicate herself to creating art. Unexpectedly, Everett finds himself falling in love with Maudie as she starts with great surprise to become a very popular painter.",Based on a true story.,0,0,0,0,0
86893,Risk,2016,Documentary,97,"Germany, United States",Laura Poitras,"Julian Assange, Sarah Harrison, Jacob Appelbaum",7.3,6.5,8.0,3,"In 2010, Julian Assange, controversial founder of WikiLeaks, spoke on the phone with a lawyer in Hillary Clinton's state department about the imminent going online of a massive amount of confidential documents. Thus begins the path that leads Assange to be accused of espionage and to seek political asylum at the Ecuadorian embassy in London as he was persecuted in June 2012.",,0,0,0,0,0
114613,Il fiume ha sempre ragione,2016,Documentary,72,Italy,Silvio Soldini,,8.3,8.5,8.0,5,"Just like Johannes Gutenberg, Alberto Casiraghy ??has transformed his house in Osnago into a real publishing “workshop”: with an old movable type machine he prints small and precious books of poems and aphorisms. Not far away, across the Swiss border, Josef Weiss combines the sensitivity of the graphic designer with the technique of the restorer to create his artistic editions.","Silvio Soldini returns a realistic and poetic portrait of two artist-craftsmen who have chosen to do an ancient craft in a modern world, and have achieved the greatest success. Learn to weave the most eternal of spells, that of words.",0,0,0,0,0
114626,Al di qua,2016,Documentary,79,Italy,Corrado Franco,,7.5,6.0,9.0,3,"A homeless man dies on the street in his bed. About forty free friends Marciano United in the hospital where he gravitated, to make him the extreme greeting.",,0,0,0,0,0
114737,Un paese di Calabria,2016,Documentary,90,"Italy, France, Switzerland","Shu Aiello, Catherine Catella",,8.2,7.5,9.0,7,"Riace: a country from which young people fled to build their future elsewhere, leaving behind abandoned houses and a village of old people. Doomed to die? Maybe not. Because in the meantime, waves of migrants fleeing war and poverty have begun to land on the Calabrian coasts and those landings, which many see as a danger, have become the hope of a rebirth for Riace.","The story of an administration and a citizenship that have been able to look far ahead, making hospitality and integration a mission. A story made up of people, transplanted lives and popular devotion, political commitment and the fight against the Ndrangheta. The chronicle of a courageous transformation guided by one principle: nobody saves himself alone.",0,0,0,0,0
114764,Geumul,2016,Drama,114,South Korea,Kim Ki-duk,"Ryoo Seung-bum, Lee Won-gun, Kim Young-min, Choi Guy-hwa",7.4,7.2,8.0,105,"The engine of a North Korean fisherman's boat breaks down and the hull travels adrift towards South Korea. Once he arrives in the enemy nation and after enduring brutal investigations, the man is sent back to the North but before leaving he realizes that how different the South is from the image of ""developed"" land it had in mind and how economic progress does not guarantee happiness to the people. Once he is repatriated, he then undergoes identical treatment by the Northern police.",,0,0,0,0,0
121379,Louise en hiver,2016,Animation,75,France,Jean-François Laguionie,,7.5,7.5,8.0,29,"At the end of the summer, the elderly Louise sees the last train of the season leaving the station of the small town of Biligen without her. The city is deserted, time passes quickly and high tides condemn the population to remain without light and without means of communication. Delicate and graceful, Louise may not survive the winter but she is not afraid of what lies ahead. After all, he knows how to manage the elements of nature and loneliness in order to survive. Memories will soon take over and an unexpected ""friend"" will come to keep her company.",,0,0,0,0,0
121466,Rippu van winkuru no hanayome,2016,Drama,179,Japan,Shunji Iwai,"Haru Kuroki, Cocco, Gô Ayano, Sôkô Wada, Tomoko Mariya, Hideko Hara, Hyunri, Go Jibiki, Akio Kaneda, Kazuaki Kiriya",5.8,4.0,8.0,4,"Nanami, a young man with no relatives - apart from divorced parents - is a high school teacher engaged to a man she met on social media. As the wedding approaches, she needs to find her share of guests. He finds the help of Amuro, who hires a group of actors to play the part of his family. Once married, Nanami leaves teaching for a home life but her peaceful existence is shattered by the return of Amuro, who tells her of her husband's betrayal. With a rapidly disintegrating marriage, Namani finds herself single again and in desperate need of money. Once again it will be Amuro who comes to her rescue, finding her a job as a maid in a beautiful almost empty villa, inhabited by the caretaker Mashiro and populated by a variety of poisonous marine creatures. Over time, Nanami and Mashiro's relationship will take an unexpected direction.",,0,0,0,0,0
124301,Ucitelka,2016,Comedy,102,"Slovakia, Czech Republic",Jan Hrebejk,"Ondrej Malý, Ina Gogalova, Lukas Pelc, Zuzana Mauréry, Peter Bebjak, Csongor Kassai, Zuzana Konecná, Tamara Fischer, Martin Havelka, Monika Certezni",7.4,6.88,8.0,74,"In early 1980s Czechoslovakia, a school principal holds a special meeting of parents. Charges have been made against Ms. Drazdechova, a seemingly empathetic, kind, and lovable teacher guilty of using her students to manipulate their parents into remedying little manual aids, material comforts, and even a romance. In opposing the unscrupulous teacher, parents will have to fight against her non-compliant but dominant way of doing things.",,0,0,0,0,0
124327,One More Time with Feeling,2016,Musical,112,"Great Britain, Australia",Andrew Dominik,Nick Cave,7.5,7.33,8.0,19,"Nick Cave & The Bad Seeds perform songs from the Skeleton Tree album, released in September 2016 for the first time.","The photographic style of the film - shot in black and white, in color and in 3D - reflects the intimacy and austerity of the album, a raw and fragile testimony of an artist who tries to find his way through the darkness. Live performances of the new songs are intertwined with interviews and filming by Dominik, accompanied by the intermittent narration and by Cave's impromptu improvisations and reflections that create an engaging, intense and elegant experience.",0,0,0,0,0
124544,Sekai kara neko ga kietanara,2016,Fantasy,103,Japan,Akira Nagai,"Gaku Hamada, Mieko Harada, Anna Ishii, Aoi Miyazaki, Eiji Okuda, Eita Okuno, Takeru Sato",7.8,8.0,8.0,5,"In a suggestive corner of the Japanese countryside, an apathetic 30-year-old postman lives alone with his cat. His peace of mind is shattered when the doctor tells him that he still has a few days to live due to a brain tumor. Desperate, the young man receives a visit from the devil who offers him a pact: he will extend his life day by day as long as he accepts the disappearance of certain elements or things and the memories and feelings connected to them. The postman accepts but soon he will realize that it is above all things strictly related to the people he loves that are erased forever.",,0,0,0,0,0
125168,Tower,2016,Documentary,96,United States,Keith Maitland,"Violett Beane, Blair Jackson, Josephine McAdam, Reece Everett Ryan",7.7,,8.0,3,"On the morning of August 1, 1966, the University of Texas campus in Austin suddenly became a place of fear and horror. A heavily armed psychopath positioned himself in a privileged place of observation (the clock tower) and started shooting at anyone who came in his sights. He ultimately killed 16 people and injured three dozen before being caught and killed himself. The killer was Charles Whitman, a 25-year-old former Marine. Voiceovers, animations, photographs and interviews with survivors retrace the story almost in real time.",,0,0,0,0,0
125382,Rai,2016,Drama,130,"Russia, Germany",Andrey Konchalovskiy,"Yuliya Vysotskaya, Christian Clauss, Philippe Duquesne, Peter Kurth, Jakob Diehl, Viktor Sukhorukov, Vera Voronkova, Jean Denis Römer, Caroline Piette",7.7,7.88,8.0,22,"The paths of three different people cross at a terrible time of the Second World War. Olga is a Russian emigrant aristocrat and member of the French Resistance; Jules, on the other hand, is a French collaborator while Helmut is a senior German SS officer. Olga is soon arrested for hiding Jewish children during a raid. Jules is in charge of her case and is attracted to her. When Jules is killed by Resistance fighters, Olga ends up in a concentration camp. Here she sees Helmut, once madly in love with her. Thus begins a twisted and destructive relationship.",,0,0,0,0,0
125396,I Called Him Morgan,2016,Documentary,89,"Sweden, United States",Kasper Collin,,7.0,6.0,8.0,3,"On a snowy night in February 1972, famous jazz musician Lee Morgan was shot dead by his wife Helen during a concert in a New York club. The murder created a shock wave across the jazz world.",,0,0,0,0,0
125407,Dawson City: Frozen Time,2016,Documentary,80,United States,Bill Morrison,,8.3,8.67,8.0,9,"About 500 films dating from the period between 1910 and 1920, believed to have been lost for over 50 years, are rediscovered in the depths of a sub-Arctic pool in the Yukon Territory, in Dawson City, 350 miles south of the North Pole. Using archival footage to tell the story of the discovery, we have a singular portrait of the life cycle of a Canadian citizen.",,0,0,0,0,0
125425,Bozzetto non troppo,2016,Documentary,75,Italy,Marco Bonfanti,Bruno Bozzetto,7.3,6.0,9.0,19,"#A portrait of the legendary Italian animator Bruno Bozzetto, the creator of masterpieces such as West and Soda, Vip - My brother Superman, Allegro non Troppo and one of the most famous characters of our cinema: Mr. Rossi. An international master, winner of the Golden Bear in Berlin, nominated for an Oscar and honored by the Walt Disney Museum, and of which John Lasseter, the creative director of Disney-Pixar. he confessed his admiration and influence on his work.",,1,1,0,0,0
126385,Le Ciel Flamand,2016,Drama,114,Belgium,Peter Monsaert,"Sara Vertongen, Wim Willaert, Esra Vandenbussche, Ingrid De Vos, Isabelle van Hecke, Tom Ternest, Naima Rodric, Serge Larivière, Mathias Sercu, Frédéric Gibilaro",6.4,5.33,8.0,5,"A look at the life of three generations of women. Monique and her daughter Sylvie run a brothel on the border between West Flanders and France. Eline, Sylvie's six-year-old daughter, is fascinated by her mother and grandmother's mysterious workplace but she is not allowed to cross the threshold. A dramatic event will disrupt their lives, putting pressure on any family ties.",,0,0,0,0,0
127358,Le concours,2016,Documentary,100,France,Claire Simon,,8.0,8.0,8.0,3,"At Fémis, the Paris film school, daily life is marked by a specific republican ideal of excellence, which can be summed up in one sentence: everyone is equal but only the best are admitted. Through the entrance exams, the one-year course and the diploma exams, the relationship with excellence in the art world and one of the most prestigious art schools in France, a place of culture in which several generations mix.",,0,0,0,0,0
127452,Into the Inferno,2016,Documentary,104,"Great Britain, Austria","Werner Herzog, Clive Oppenheimer",,7.9,7.75,8.0,54,"Director Werner Herzog teams up with volcanologist Clive Oppenheimer for a world tour on the trail of some of the most dangerous volcanoes on the planet. Stopping in Indonesia, Ethiopia, Iceland and North Korea, he wonders about the eruptions and their dangers but also about the philosophical meaning connected to them.",,0,0,0,0,0
127457,Rats,2016,Documentary,84,United States,Morgan Spurlock,,7.5,7.0,8.0,6,"Present in large numbers all over the world, mice are the most insidious parasites of mankind. Carriers of disease, death and psychological trauma, they often come face to face with exterminators, farmers, scientists and even cooks.",,0,0,0,0,0
127536,Fixeur,2016,Drama,100,"Romania, France",Adrian Sitaru,"Tudor Istodor, Mehdi Nebbou, Nicolas Wanczycki, Diana Spatarescu, Sorin Cocis, Adrian Titieni, Andreea Vasile",7.3,7.0,8.0,10,A sensational sex scandal offers a young Romanian trainee a great chance to make a career in the world of French journalism.,,0,0,0,0,0
127650,Marvin,2017,Drama,115,France,Anne Fontaine,"Finnegan Oldfield, Grégory Gadebois, Vincent Macaigne, Catherine Salée, Catherine Mouchet, Isabelle Huppert, Charles Berling, Jules Porier",6.8,4.67,9.0,4,"Martin Clément, born Marvin Bijou, fled his native village in the Vosges and his family who did not accept his ""diversity"". Against all odds, along the way, he found someone who believed in him and his potential in the theater. He himself tells his story in a play that, beyond its success, will eventually transform it.",Adaptation of the autobiographical novel En finir avec Eddy Bellegueule by Edouard Louis.,0,0,0,0,0
127972,Taekwondo,2016,Comedy,105,Argentina,"Marco Berger, Martín Farina","Gabriel Epstein, Lucas Papa, Nicolás Barsoff, Francisco Bertín, Arturo Frutos, Andrés Gavaldá, Juan Manuel Martino, Darío Miño, Gaston Re",6.3,5.0,8.0,3,"Fernando invites his friends on a male-only vacation in a quaint country house around Buenos Aires. Free from work, responsibilities and girlfriends, friends relax by the pool, sunbathe and share stories of their love affairs. They have all known each other for years but Fernando brought with him the unknown German, a friend of his taekwondo class, not revealing to anyone that he is gay. As the days go by, the bond between Fernando and German intensifies, blurring the line between friendship and more.",,0,0,0,0,0
128419,"Sweet, Sweet Lonely Girl",2016,Drama,76,United States,A.D. Calvo,"Quinn Shephard, Erin Wilhelmi, Susan Kellermann, Frances Eve, Mike S. Ryan, Rob Tunstall, Lainie Ventura, Kristin Johansen, A.J. Helm, Hada Vanessa",7.8,8.0,8.0,5,"Adele has to take care of her rich aunt Dora, the victim of an illness that forces her to remain locked inside her home. However, he begins to neglect his obligations when he meets Beth, an irresistibly magnetic but potentially dangerous young woman. The situation will soon push Beth into an unhealthy spiral.",,0,0,0,0,0
128481,Lascia stare i santi,2016,Documentary,75,Italy,Gianfranco Pannone,,7.5,7.0,8.0,6,"A century-long journey to Italy in popular religious devotion. Ancient and more recent saints, black and white madonnas, devotional processions, are expressions of a need for the sacred apparently very far from us, but which is not so far away.",,0,0,0,0,0
129332,Willy 1er,2016,Comedy,82,France,"Ludovic Boukherma, Zoran Boukherma, Marielle Gautier, Hugo P. Thomas","Daniel Vannet, Romain Léger, Noémie Lvovsky, Robert Follet, Geneviève Plet, Eric Jacquet, Kiki, Léa Viller, Alexandre Jacques, Cécile Lefrançois",7.3,7.0,8.0,3,"On the death of his twin brother, 50-year-old Willy leaves his parents for the first time to settle in the neighboring town, intending to take a house of his own and make friends. Misfit and unable to socialize, Willy will have to find his place in a world he doesn't know.",,0,0,0,0,0
134006,Wedding Bells,2016,Comedy,90,United States,Gary Yates,"Danica McKellar, Kavan Smith, Tammy Gillis, Christopher Russell, Erin Aubrey, Bruce Blain, Bruce Boxleitner, Robyn Bradley, Lydia Campbell, Ian Carter",8.3,,8.0,3,"When he discovers that the wedding of his best friend Amy is in danger, Molly decides to help her as she can. Unfortunately for her, this means working side by side with Nick, one of the best Chefs from New York with whom she does not get along and who agreed to give her help just because she is a friend of the groom James. Although initially the tension is to the stars, the two slowly begin to open each other to discover themselves in love.",,0,0,0,0,0
134130,Moda mia,2016,Drama,90,Italy,Marco Pollini,"Francesco Desogus, Pino Ammendola, Davide Garau, Gianpaolo Loddo, Valentina Sulas, Margherita Margarita, Melissa Satta",5.0,2.0,8.0,3,"The sixteen year old Giovannino has a dream: to work in the world of fashion. He attended a technical artistic institute in Sardinia and is the son of the shepherd Antonio and Alice, a depressed woman who decides to leave the house after the continuous betrayals of her husband. #With the school that is finishing, Giovannino must deal with the 8 -year -old house and little sister, Stella, while his father forces him to follow the sheep and the ground, dealing with him with contempt. #When Giovannino, during an amateur fashion show, wins a prize with clothes made with recycled material, understands that he has the ability to continue that road. The boy does everything to leave his father and help his sister and mother trying to find a way to get to Milan.",,0,0,0,0,0
135557,À mon âge je me cache encore pour fumer,2016,Drama,90,"France, Greece, Algeria",Rayhana Obermeyer,"Hiam Abbass, Fadila Belkebla, Nassima Benchicou, Biyouna, Nadia Kaci",7.8,,8.0,4,"In the heart of a hammam, far from the accusing gazes of men, a group of women - mothers, lovers, virgins and Islamic fanatics - mingle and confront each other. They laugh, cry, express their anger and talk about the Bible and the Koran, before the flash of a dagger and the silence of God.",,0,0,0,0,0
135771,Belle Dormant,2016,Comedy,82,France,Adolfo Arrieta,"Mathieu Amalric, Agathe Bonitzer, Niels Schneider, Tatiana Verstraeten, Serge Bozon, Ingrid Caven, Nathalie Trafford, Andy Gillet, Vladimir Consigny, Olivier de Narnaud",6.8,5.67,8.0,5,"The prince of Latvia, who finds solace only in playing drums, is determined to find the kingdom of Kent, where Princess Rosemunde and her court have been sleeping under a spell for a hundred years. A Unesco archaeologist will try to help him.",,0,0,0,0,0
135858,Bertolucci - Rubando bellezza,2015,Documentary,94,Italy,"Fulvio Wetzl, Laura Bagnoli, Danny Biancardi","Attilio Bertolucci, Bernardo Bertolucci, Giuseppe Bertolucci, Lucilla Albano Bertolucci, Sonia Bergamasco, Fabrizio Gifuni, Fabio Bianchini, Morando Morandini",8.0,8.0,8.0,4,"(Psych) analytical history of a family, the Bertoluccis: Attilio, poet, and his two sons Bernardo and Giuseppe, directors. The story of Attilio, Bernardo and Giuseppe Bertolucci starts from the Parma countryside and moves towards Rome where the poet's children regain their father's inheritance by originally making them what their father had done with them.",,0,0,0,0,0
136546,"Three Billboards Outside Ebbing, Missouri",2017,Thriller,115,United States,Martin McDonagh,"Frances McDormand, Woody Harrelson, Sam Rockwell, Abbie Cornish, Peter Dinklage, John Hawkes, Lucas Hedges, Caleb Landry Jones, Kerry Condon, Zeljko Ivanek, Kathryn Newton",7.7,7.64,8.0,505,"After months without finding the culprit in her daughter's murder, Mildred Haynes makes a bold move, crafting three posters that look like a controversial message to William Willoughby, her hometown's revered police chief. When Dixon, the immature deputy chief of police with a penchant for violence, is also involved in the case, the confrontation between Mildred and William over law enforcement will grow tougher.",,0,0,0,0,0
136582,Ikitie,2017,Drama,103,"Finland, Estonia, Sweden",Antti-Jussi Annila,"Sidse Babett Knudsen, Irina Björklund, Ville Virtanen, Eedit Patrakka, Lembit Ulfsak, Tommi Korpela, Amalia Holm, Jonna Järnefelt, Jari Virman, Sampo Sarkola",7.5,,8.0,4,"During the great depression of the 1930s, Stalin invites all the workers of the world to build a new society based on justice, equality and freedom. More than ten thousand Americans answer his call and among them is Jussi Ketola, an American of Finnish descent. However, the dream of a communist paradise is quickly shattered when Jussi is harassed on the one hand by some fascist bullies and on the other hand by the Soviet secret police. Despite the obstacles, Jussi manages to settle in the community and build a family but, when the political climate changes, foreigners begin to be considered unwanted elements and mysteriously disappear.",,0,0,0,0,0
136593,Die kleine Hexe,2017,Comedy,103,Germany,Mike Schaerer,"Karoline Herfurth, Suzanne Von Borsody, Alex Prahl, Momo Beier, Luis Vorbach, Therese Affolter, Eveline Hall",7.7,,8.0,3,"A little witch has a big problem: she is only 127 years old and consequently too young to dance with the other witches on Walpurgis night. Therefore, she sneaks into the party but is punished. Within a year, she will have to show everyone that she is a good witch and that she knows all the spells from the great magic book. With determination and commitment, she will also have to avoid all the obstacles that the witch Rumpumpel will put in front of her.",,0,0,0,0,0
136783,Les Hirondelles de Kaboul,2019,Animation,80,"France, Luxembourg","Zabou Breitman, Eléa Gobbe-Mévellec",,7.8,8.0,8.0,7,"In Kabul under the Taliban regime, the lives of two couples who live in two different neighborhoods intertwine. The first is formed by the conservatives Atiq and Mussarat, married for over twenty years and deeply attached to Afghan traditions. While Atiq works as the head of the guards in the women's prison, Mussarat is very ill and fights to stay strong until the end. The second couple is instead composed of Zunaira and Mohsen, who are against the traditions shared by Atiq and Mussarat. Zunaira and Mohsen have both lost their jobs - he is a lawyer and she is a lecturer at the university - and they have great problems making ends meet. While forced to sell their meager possessions to buy food, they are determined to maintain their modern values ??at any cost.",,0,0,0,0,0
137024,Sueño en otro idioma,2017,Drama,103,"Mexico, Netherlands",Ernesto Contreras,"Fernando Álvarez Rebeil, José Manuel Poncelis, Eligio Meléndez, Fátima Molina, Juan Pablo De Santiago, Hoze Meléndez, Norma Angélica, Monica Miguel, Nicolasa Ortíz Monasterio, Héctor Jiménez",7.8,8.0,8.0,3,"The seventy -year -olds Evaristo and Isauro, the last two speakers of a millennial language, have not been talked about for 50 years. Martin, a young linguist, tries to make them meet so you can record and study their language. However, hidden in the past, in the heart of the jungle, there is a secret concerning the fate of the Zikril language.",,0,0,0,0,0
137026,Pop Aye,2017,Drama,100,"Singapore, Thailand",Kirsten Tan,"Thaneth Warakulnukroh, Penpak Sirikul, Bong",7.8,7.5,8.0,5,"Due to a chance encounter, a disenchanted architect stumbles upon his long-lost elephant on the streets of Bangkok. Excited, he takes the elephant and sets out on a journey through Thailand in search of the farm where they grew up together.",,0,0,0,0,0
137134,A Christmas Wish,2011,Comedy,97,United States,Craig Clyde,"Kristy Swanson, Edward Herrmann, K.C. Clyde, Tess Harper, Kevin Herring III, Kirstin Dorn, Mike Hagerty, Page Petrucka, Star Herrmann, Danielle Chuchran",7.7,,8.0,3,"Abandoned by her husband, Martha Evans with her two daughters and stepson finds herself a week before Christmas with no roof to live under and decides to move to a new city full of friendly strangers. Thanks to Trudy's help, she is hired as a waitress in a restaurant and soon her life seems to take an unexpected turn thanks to some meetings that will make her rediscover the joy of Christmas.",,0,0,0,0,0
137141,Coco,2017,Animation,109,United States,"Lee Unkrich, Adrian Molina",,7.7,7.57,8.0,225,"Although his family has been against music for generations due to some sort of curse, Miguel dreams of becoming a musician like his idol Ernesto de la Cruz. In an attempt to prove his talent, little Miguel finds himself in the colorful Land of the Afterlife following a mysterious chain of events. This will allow him to meet several deceased ancestors, such as great-grandmother Imelda and the charming hustler Hector. With the latter, then, he will set off on an extraordinary journey in order to find Ernesto, earn the blessing of the family and return to the World of the Living before it is too late.",,0,0,0,0,0
